,id,priceLabel,name,brandId,brandName,imageLink,desc,vendor,print,material,cashmere
2649,463093538,55.0,Geoffrey Beene Lurex Basketweave Tie,236,Geoffrey Beene,http://bim.shopstyle.com/pim/4a/d9/4ad960f54610f271ceecfd7a1c8d67c3_best.jpg,Indulge in a bit of metallic shimmer with this lurex basketweave tie from Geoffrey Beene. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Geoffrey Beene basketweave silk tie</li> <li>3 1/4'' wide</li> </ul>,Macy's,unknown,_silk,False
2650,440953606,49.5,DKNY Pre Tied Solid Bow Tie,156,DKNY,http://bim.shopstyle.com/pim/dd/49/dd49e03f1660687fce74ea82a6e421fe_best.jpg,Punctuate dapper evening looks with a silk bow tie from DKNY. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>DKNY solid silk bow tie</li> </ul>,Macy's,_solid,_silk,False
2651,458361020,65.0,DKNY Spun Stripe Slim Tie,156,DKNY,http://bim.shopstyle.com/pim/5d/ce/5dce9a779d2b7e9aa35c53e3aae0522f_best.jpg,Widely striped for a bold touch. Make a confident statement with this slim silk tie from DKNY. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>DKNY stripe silk tie</li> <li>Slim design</li> <li>3'' wide</li> </ul>,Macy's,_striped,_silk,False
2652,441171646,55.0,Kenneth Cole Reaction Maldives Geo Tie,322,Kenneth Cole Reaction,http://bim.shopstyle.com/pim/c1/f1/c1f17ec4f181d1cb1f82f990a71c184d_best.jpg,An array of complementing shades. Maximize your tailored style with this geometric silk tie from Kenneth Cole Reaction. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Kenneth Cole Reaction geometric silk tie</li> <li>3 1/4'' wide</li> </ul>,Macy's,unknown,_silk,False
2654,462650808,65.0,Tommy Hilfiger Rectangle Neat Tie,585,Tommy Hilfiger,http://bim.shopstyle.com/pim/d8/b1/d8b116402e2f00f13888a28ae73a096f_best.jpg,Master the art of accessorizing with this neat silk tie from Tommy Hilfiger. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Tommy Hilfiger rectangle neat silk tie</li> <li>3 1/8'' wide</li> </ul>,Macy's,unknown,_silk,False
2655,462937898,65.0,Tommy Hilfiger Micro-Dot Neat Slim Tie,585,Tommy Hilfiger,http://bim.shopstyle.com/pim/7c/58/7c58c83205e0cb65bdffff51b9f118e0_best.jpg,Refine your nine-to-five style with this handsome dot silk tie from Tommy Hilfiger. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Tommy Hilfiger micro-dot silk tie</li> <li>Slim design</li> <li>2 3/4'' wide</li> </ul>,Macy's,unknown,_silk,False
2656,440120342,45.0,Tommy Hilfiger Pre-Tied Solid Bow Tie,585,Tommy Hilfiger,http://bim.shopstyle.com/pim/16/9d/169ddc9179710f8abb0a9cc39bf5e00e_best.jpg,Polish off your tailored style with a solid silk bow tie from Tommy Hilfiger. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Tommy Hilfiger solid bow tie</li> <li>Pre-tied</li> </ul>,Macy's,_solid,_silk,False
2657,449026211,65.0,DKNY Little Bay Slim Tie,156,DKNY,http://bim.shopstyle.com/pim/77/f3/77f3591e2d20464fb78755b23d71d557_best.jpg,Upgrade your accessories closet with this modern slim tie from DKNY. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>DKNY micro silk tie</li> <li>Slim design</li> <li>3'' wide</li> </ul>,Macy's,unknown,_silk,False
2658,462937920,65.0,Tommy Hilfiger Micro-Basketweave Slim Tie,585,Tommy Hilfiger,http://bim.shopstyle.com/pim/90/57/9057ace75e460ee3eda1e1eff97e07b9_best.jpg,Streamline office-ready style with this sleek slim tie from Tommy Hilfiger. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Tommy Hilfiger micro-basketweave silk tie</li> <li>Slim design</li> <li>2 3/4'' wide</li> </ul>,Macy's,unknown,_silk,False
2660,461028728,55.0,Kenneth Cole Reaction Textured Solid Slim Tie,322,Kenneth Cole Reaction,http://bim.shopstyle.com/pim/3d/8d/3d8da5afd9a4d7e12736814b968bd9a1_best.jpg,Textured for subtle distinction. Fully stock your tailored wardrobe with handsome silk ties from Kenneth Cole Reaction. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Kenneth Cole Reaction textured silk tie</li> <li>2 3/4'' wide</li> </ul>,Macy's,unknown,_silk,False
2662,457512132,65.0,MICHAEL Michael Kors Bickory Neat Slim Tie,372,MICHAEL Michael Kors,http://bim.shopstyle.com/pim/b2/ea/b2ea181949e398900fa93d8d947d31b1_best.jpg,A neat display of dapper squares. Accent your slim-fitted dress shirt with this silk tie from Michael Michael Kors. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Michael Michael Kors neat silk tie</li> <li>Slim design</li> <li>2 3/4'' wide</li> </ul>,Macy's,unknown,_silk,False
2663,457214128,95.0,MICHAEL KORS Textured Solid Tie,391,Michael Kors,http://bim.shopstyle.com/pim/1a/1c/1a1cc5da5e54c151e31d3a9266dd5cbd_best.jpg,A seemingly solid tie. Distinguish tailored looks with this sleek silk tie from the Michael Kors Collection. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Michael Kors Collection solid silk tie</li> <li>3 1/4'' wide</li> </ul>,Macy's,_solid,_silk,False
2666,457512170,45.0,Countess Mara Textured Paisley Pre-Tied Bow Tie,28200,Countess Mara,http://bim.shopstyle.com/pim/b2/23/b22301592111d18554d918ebacba357c_best.jpg,Paisley pattern for dapper gentlemen. Ace your dandy style with silk bow tie from Countess Mara. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Countess Mara paisley bow tie</li> </ul>,Macy's,_paisley,_silk,False
2668,462939840,65.0,Tommy Hilfiger Red Satin Stripe Tie,585,Tommy Hilfiger,http://bim.shopstyle.com/pim/95/ea/95ea2f5a0b3d506b4884b4972cae449a_best.jpg,"A blazer's best friend: the sleek lines of this nautically inclined tie by Tommy Hilfiger. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Tommy Hilfiger stripe silk tie</li> <li>3 1/8"" wide</li> </ul>",Macy's,_striped,_silk,False
2669,463096348,65.0,Calvin Klein Notched Solid Skinny Tie,103,Calvin Klein,http://bim.shopstyle.com/pim/31/51/315169873ac9f0ee04591895dd78c8d6_best.jpg,Elevate tailored suiting with this solid skinny tie from Calvin Klein. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Calvin Klein solid silk tie</li> <li>Skinny design</li> <li>2'' wide</li> </ul>,Macy's,_solid,_silk,False
2670,462383933,59.5,Countess Mara Micro Geo Tie,28200,Countess Mara,http://bim.shopstyle.com/pim/d6/a9/d6a91f49e88fc69cd5f4b04342573475_best.jpg,Embrace modern pattern like a style pro with this micro-geo tie from Countess Mara. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Countess Mara geo silk tie</li> <li>3 1/4'' wide</li> </ul>,Macy's,unknown,_silk,False
2671,463492311,55.0,Geoffrey Beene Color Paisley Tie,236,Geoffrey Beene,http://bim.shopstyle.com/pim/68/43/6843f384f8f3f9173f46be3d7d29d6c1_best.jpg,Adorn classic suiting with a punch of pattern from this Geoffrey Beene paisley tie. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Geoffrey Beene paisley silk tie</li> <li>3 1/4'' wide</li> </ul>,Macy's,_paisley,_silk,False
2672,460690198,49.5,Bar III Carnaby Collection Dunlop Check Slim Tie,7612,Dunlop,http://bim.shopstyle.com/pim/5b/42/5b424aaabd119683e13de7def145db88_best.jpg,Conquer office-ready pairings with essential details including this check slim tie from Bar III's Carnaby Collection. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Bar III Carnaby Collection check silk tie</li> <li>Slim design</li> <li>2 3/4'' wide</li> </ul>,Macy's,unknown,_silk,False
2673,461720663,49.5,Alfani Spectrum Vic Stripe Slim Tie,20,Alfani,http://bim.shopstyle.com/pim/88/67/8867a2d3f08081b3dab65e1194bfae5c_best.jpg,"Discover stripes to align with any suit; this Alfani Spectrum tie comes in an array of sharp shades. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Alfani Spectrum stripe silk tie</li> <li>Slim design</li> <li>3"" wide</li> </ul>",Macy's,_striped,_silk,False
2674,463492640,55.0,Geoffrey Beene Holiday Simple Stripe Tie,236,Geoffrey Beene,http://bim.shopstyle.com/pim/b3/7b/b37b7b3be9dac205661e5d9da3d84f24_best.jpg,Rethink modern tailoring with this simple stripe tie from Geoffrey Beene. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Geoffrey Beene stripe silk tie</li> <li>3 1/4'' wide</li> </ul>,Macy's,_striped,_silk,False
2675,462288238,65.0,MICHAEL Michael Kors Tri Texture Stripe Slim Tie,372,MICHAEL Michael Kors,http://bim.shopstyle.com/pim/ea/ef/eaef5de7b5f9350ee335dcfde22a8e89_best.jpg,"Add stripes to the lineup of your weekly office rotation with this slim tie by Michael Michael Kors. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Michael Michael Kors stripe silk tie</li> <li>Slim design</li> <li>2 3/4"" wide</li> </ul>",Macy's,_striped,_silk,False
2678,460690669,65.0,MICHAEL Michael Kors Tonal Tossed Pine Tie,372,MICHAEL Michael Kors,http://bim.shopstyle.com/pim/d1/bf/d1bf3c19070f5db2e4f93e6edf23105a_best.jpg,Elevate an office-ready outfit with this tie designed with an eye-catching print from Michael Michael Kors. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Michael Michael pine silk tie</li> <li>3 1/8'' wide</li> </ul>,Macy's,_print,_silk,False
2679,465771504,59.5,Tasso Elba Siena Floral Paisley Tie,573,Tasso Elba,http://bim.shopstyle.com/pim/0c/0c/0c0c7a8a74e71dc30e8cc442b3afdb4b_best.jpg,Highlight classic button-front dress shirts with a pop of paisley pattern from this Tasso Elba tie. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Tasso Elba floral paisley silk tie</li> <li>3 1/4'' wide</li> </ul>,Macy's,_paisley,_silk,False
2682,436179394,65.0,DKNY JRT Stripe Slim Tie,156,DKNY,http://bim.shopstyle.com/pim/a2/00/a200157359a7ccbcb5821c12379db472_best.jpg,Keep your tailored look classic with this striped silk tie from DKNY. <ul> <li>Viscose/silk</li> <li>Dry clean</li> <li>Imported</li> <li>DKNY stripe silk tie</li> <li>Slim design</li> <li>3'' wide</li> </ul>,Macy's,_striped,_silk,False
2683,458875203,45.0,Countess Mara Reversible Dot Houndstooth Bow Tie,28200,Countess Mara,http://bim.shopstyle.com/pim/91/5d/915dcec7fb6eceb99b1b08298736693b_best.jpg,Twice the style options. Make a memorable statement with this reversible bow tie from Countess Mara. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Countess Mara reversible silk bow tie</li> <li>Polka dot and houndstooth design</li> <li>To be tied</li> </ul>,Macy's,unknown,_silk,False
2685,457213567,65.0,Tommy Hilfiger Open Neat Tie,585,Tommy Hilfiger,http://bim.shopstyle.com/pim/d6/b2/d6b246822a59eaeab01dbe3642d8d188_best.jpg,The sleek pattern of this Tommy Hilfiger tie will elevate your three-piece suit. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Tommy Hilfiger neat silk tie</li> <li>3 1/8'' wide</li> </ul>,Macy's,unknown,_silk,False
2686,457214161,65.0,Calvin Klein Wine Plaid Skinny Tie,103,Calvin Klein,http://bim.shopstyle.com/pim/90/cf/90cfe465df67938d765f70725f5c822f_best.jpg,Add pops of rich color and pattern to your tailored suiting with this plaid silk tie from Calvin Klein. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Calvin Klein plaid silk tie</li> <li>Slim design</li> <li>2 1/2'' wide</li> </ul>,Macy's,_plaid,_silk,False
2687,449025691,65.0,Donald J. Trump High Float Stripe Tie,176,Donald Trump,http://bim.shopstyle.com/pim/f5/27/f5276d181b68c9150f775e372e443cdf_best.jpg,"Accent classic, timeless suiting with this striped silk tie from Donald J. Trump. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Donald J. Trump stripe silk tie</li> <li>Classic</li> <li>3 1/4'' wide</li> </ul>",Macy's,_striped,_silk,False
2688,459728044,69.5,Vince Camuto Varese Glen Plaid Slim Tie,616,Vince Camuto,http://bim.shopstyle.com/pim/b8/46/b846d846a03d10e6208eb4f9cfc3ecad_best.jpg,Give your tailored look a bit of added interest with this textured plaid tie from Vince Camuto. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Vince Camuto glen plaid silk tie</li> <li>Slim design</li> <li>3'' wide</li> </ul>,Macy's,_plaid,_silk,False
2689,465662123,49.5,Club Room Gilman Plaid Tie,138,Club Room,http://bim.shopstyle.com/pim/7c/3e/7c3e35bf7b7a4a7c73b8b3b4581d2492_best.jpg,A new way to wear pattern. Update timeless suiting with this plaid silk tie from Club Room. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Club Room plaid silk tie</li> <li>3 1/4'' wide</li> </ul>,Macy's,_plaid,_silk,False
2692,439748887,49.5,Club Room Spartan Solid Tie,138,Club Room,http://bim.shopstyle.com/pim/ae/49/ae4934be720729299e7372201902359a_best.jpg,Saturated for optimal effect. Highlight timeless dress shirts with classic silk ties from Club Room. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Club Room solid silk tie</li> <li>3 1/4'' wide</li> </ul>,Macy's,_solid,_silk,False
2693,450591625,65.0,Tommy Hilfiger Extra Long Stripe Tie,585,Tommy Hilfiger,http://bim.shopstyle.com/pim/b9/d3/b9d35ab5404ae6e534e45e5284cc8dc9_best.jpg,"If all else fails, always reach for a classic striped silk tie from Tommy Hilfiger. <ul> <li>Silk</li> <li>Imported</li> <li>Tommy Hilfiger stripe silk tie</li> <li>3 1/8'' wide</li> </ul>",Macy's,_striped,_silk,False
2694,450592048,65.0,Tommy Hilfiger Extra Long Micro Unsolid Solid Tie,585,Tommy Hilfiger,http://bim.shopstyle.com/pim/df/02/df02207270231e22644a9f5094f1ba51_best.jpg,The right amount of color and pattern. Highlight two-piece suiting with this micro-pattern silk tie from Tommy Hilfiger. <ul> <li>Silk</li> <li>Imported</li> <li>Tommy Hilfiger micro silk tie</li> <li>3 1/8'' wide</li> </ul>,Macy's,unknown,_silk,False
2695,461027861,59.5,Sean John Paisley Tie,514,Sean John,http://bim.shopstyle.com/pim/67/02/6702072c8a7a2f412f1dc46e5f0d16af_best.jpg,Add a bit of luxury to your tailored style with this paisley silk tie from Sean John. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Sean John paisley silk tie</li> <li>3 1/4'' wide</li> </ul>,Macy's,_paisley,_silk,False
2698,463490008,55.0,Nautica Satin Grid Neat Tie,415,Nautica,http://bim.shopstyle.com/pim/80/10/8010bee7c868f80ec392c410060c528c_best.jpg,A grid of neat pattern and sublime color. Break up solid suiting with this silk tie from Nautica. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Nautica grid neat silk tie</li> <li>3 1/4'' wide</li> </ul>,Macy's,_solid,_silk,False
2699,461329373,49.5,Alfani RED Solid Skinny Tie,20,Alfani,http://bim.shopstyle.com/pim/4f/49/4f4943e438206d0ed563b9efed7691e1_best.jpg,A solid dose of saturated color. Accent finely tailored suiting with this skinny silk tie from Alfani RED. <ul> <li>Polyester</li> <li>Dry clean</li> <li>Imported</li> <li>Alfani RED solid tie</li> <li>Skinny design</li> <li>2 1/2'' wide</li> <li>Includes tie bar</li> </ul>,Macy's,_solid,_silk,False
2700,462934592,59.5,Sean John Textured Solid Tie,514,Sean John,http://bim.shopstyle.com/pim/c2/f0/c2f0fa1929c224053b8fddde3fa4e2d9_best.jpg,Highlight your style know-how with this must-have solid silk tie from Sean John. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Sean John textured solid silk tie</li> <li>3 1/4'' wide</li> </ul>,Macy's,_solid,_silk,False
2701,462934660,59.5,Sean John Paisley Solid Tie,514,Sean John,http://bim.shopstyle.com/pim/b2/66/b266c2b00014837a430f9e17aa41849f_best.jpg,Ease into pattern with this luxe tonal paisley tie from Sean John. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Sean John tonal paisley silk tie</li> <li>3 1/4'' wide</li> </ul>,Macy's,_paisley,_silk,False
2702,457212777,65.0,Tommy Hilfiger Multi-Stripe Tie,585,Tommy Hilfiger,http://bim.shopstyle.com/pim/65/f3/65f32b629e95265b4e538f186a90364e_best.jpg,Boldly striped with classic appeal. Upgrade plain white button-downs with this silk tie from Tommy Hilfiger. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Tommy Hilfiger multi-stripe tie</li> <li>3 1/8'' wide</li> </ul>,Macy's,_striped,_silk,False
2703,458860140,49.5,Alfani RED Reversible Salsa Grid Skinny Tie,20,Alfani,http://bim.shopstyle.com/pim/ae/bd/aebd39b7a567bea80cc1d5a0ed1240f4_best.jpg,Pull off pattern like a stylish gentleman thanks to Alfani Spectrum and this grid silk tie. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Alfani RED grid silk tie</li> <li>Skinny design</li> <li>Reversible to solid color</li> <li>2 1/2'' wide</li> <li>Includes tie bar</li> </ul>,Macy's,_solid,_silk,False
2704,459671930,55.0,Perry Ellis Sateen Solid Tie,454,Perry Ellis,http://bim.shopstyle.com/pim/98/52/9852778daa87a032b8b2ff06e6cf75ba_best.jpg,Solid with subtle sheen. Punctuate neutral suiting with this Perry Ellis silk tie. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Perry Ellis solid silk tie</li> <li>3'' wide</li> </ul>,Macy's,_solid,_silk,False
2705,436179347,55.0,Nautica Starlight Grid Tie,415,Nautica,http://bim.shopstyle.com/pim/d7/21/d721a572fcb5342a6c1d1bf56c052693_best.jpg,Dress outside the box with this dapper grid silk tie from Nautica. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Nautica grid silk tie</li> <li>3 1/4'' wide</li> </ul>,Macy's,unknown,_silk,False
2706,461329731,59.5,Lauren Ralph Lauren Satin Collection Tie,338,Lauren Ralph Lauren,http://bim.shopstyle.com/pim/65/0a/650a2cc8b4dc59e7f3b71cae2fb36168_best.jpg,"Crafted from smooth silk satin, this classic tie features a sleek pencil-striped design. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Lauren Ralph Lauren satin solid tie</li> <li>Handmade with a fully fitted interlining to ensure a beautiful drape and a smooth, even knot</li> <li>The tip is lined with pure silk twill, which is a hallmark of Ralph Lauren's superior necktie construction</li> <li>3 1/4'' wide</li> </ul>",Macy's,_striped,_silk,False
2708,440691575,55.0,Geoffrey Beene Dimension Solid Extra Long Tie,236,Geoffrey Beene,http://bim.shopstyle.com/pim/c5/4a/c54abeaf7bb0fe8e3ffefee3a8b0f57e_best.jpg,"Stay true to classic style with this solid silk tie from Geoffrey Beene. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Geoffrey Beene tonal solid silk tie</li> <li>Classic: 3 1/4"" width</li> <li>Extra long design</li> </ul>",Macy's,_solid,_silk,False
2710,461329793,55.0,Kenneth Cole Reaction Awesome Plaid Slim Tie,322,Kenneth Cole Reaction,http://bim.shopstyle.com/pim/61/6a/616ae5314564c5ec18b66fe4ccf9b152_best.jpg,Hit your style mark with standout silk ties from Kenneth Cole Reaction. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Kenneth Cole Reaction plaid silk tie</li> <li>Slim design</li> <li>2 3/4'' wide</li> </ul>,Macy's,_plaid,_silk,False
2711,416324274,55.0,Penguin Odo Plaid Skinny Tie,1803,Penguin,http://bim.shopstyle.com/pim/93/2d/932dfcf3658947a351068b88464bb5c1_best.jpg,"Add lively character to your working wardrobe with modern silk ties from Penguin. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Penguin plaid silk tie</li> <li>2 1/4"" width</li> </ul>",Macy's,_plaid,_silk,False
2712,459673533,55.0,Perry Ellis Oxford Solid Tie,454,Perry Ellis,http://bim.shopstyle.com/pim/b3/84/b3844b1d319cff38cce481f6ed980669_best.jpg,Tailored-made for the dapper gentleman. Highlight sleek suiting with this solid silk tie from Perry Ellis. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Perry Ellis solid silk tie</li> <li>3'' wide</li> </ul>,Macy's,_solid,_silk,False
2713,460689252,49.5,Alfani RED Autumn Plaid Skinny Tie,20,Alfani,http://bim.shopstyle.com/pim/2e/3b/2e3b1b2a80b8ff4c11be05fa07c54524_best.jpg,A simple way to update standard suiting. Add a bit of luxe pattern to your tailored look with this plaid skinny tie from Alfani RED. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Alfani RED plaid silk tie</li> <li>Skinny design</li> <li>2 1/2'' wide</li> <li>Includes tie bar</li> </ul>,Macy's,_plaid,_silk,False
